"venue_id","name","capacity","grass","city","state","zip","country_code","location.x","location.y","elevation","year_constructed","dome","timezone"
3958,"Tiger Stadium",102321,TRUE,"Baton Rouge","LA","70803","US",  30.412035, -91.183816,"7.640734673",1924,FALSE,"America/Chicago"
3718,"Tom Benson Hall of Fame Stadium", 23000,NA,"Canton","OH",NA,"US",NA,NA,NA,NA,FALSE,NA
 716,"Torero Stadium",  6000,TRUE,"San Diego","CA","92111","US",  32.773067,-117.183721,"57.95064545",1961,FALSE,"America/Los_Angeles"
5096,"Toyota Stadium",  5000,NA,"Georgetown","KY","40324","US",  38.204444, -84.545556,"270.7148743",1997,FALSE,NA
1400,"Toyota Stadium", 20500,TRUE,"Frisco","TX","75033","US",  33.154444, -96.835278,"181.3815918",2005,FALSE,"America/Chicago"
4113,"Tropicana Field", 31042,FALSE,"Saint Petersburg","FL","33705","US",  27.768333, -82.653333,"12.19581413",1990,FALSE,"America/New_York"
3962,"Tucker Stadium", 16500,FALSE,"Cookeville","TN","38501","US",  36.178055, -85.506183,"340.8609314",1966,FALSE,"America/Chicago"
5015,"Turner Stadium",  4400,NA,"Upland","IN","92602","US",  40.456862, -85.501228,"282.0275574",2015,FALSE,NA
3965,"UB Stadium", 30270,FALSE,"Amherst","NY","14260","US",  42.999133, -78.777511,"181.5759735",1993,FALSE,"America/New_York"
3967,"UNI-Dome", 16324,FALSE,"Cedar Falls","IA","50614","US",  42.515611, -92.467231,"281.8959656",1976,TRUE,"America/Chicago"
3969,"University Field (NY)", 10000,TRUE,"Albany","NY","12206","US",  42.680981, -73.827276,"70.1",1970,FALSE,"America/New_York"
3970,"University of Phoenix Stadium", 65000,TRUE,"Glendale","AZ","85305","US",  33.527607,-112.262559,"325.6211243",2006,TRUE,"America/Phoenix"
3971,"University Stadium", 39224,FALSE,"Albuquerque","NM","87131","US",  35.066948,-106.628322,"1554.471924",1960,FALSE,"America/Denver"
3973,"Vanderbilt Stadium", 40351,FALSE,"Nashville","TN","37212","US",  36.144045, -86.808894,"159.9194641",1922,FALSE,"America/Chicago"
3974,"Vaught-Hemingway Stadium", 64038,TRUE,"Oxford","MS","38677","US",  34.361984, -89.534208,"146.8517151",1915,FALSE,"America/Chicago"
3975,"Veterans Memorial Stadium", 30000,FALSE,"Troy","AL","36082","US",  31.799557, -85.951833,"154.7746277",1950,FALSE,"America/Chicago"
 717,"Villanova Stadium", 12500,FALSE,"Villanova","PA","19085","US",  40.034333, -75.336767,"127.3836746",1927,FALSE,"America/New_York"
3979,"Wagner College Stadium",  3300,FALSE,"Staten Island","NY","10301","US",  40.614688, -74.090639,"63.39014053",1967,FALSE,"America/New_York"
3980,"Waldo Stadium", 30200,FALSE,"Kalamazoo","MI","49008","US",  42.286006, -85.600757,"243.8211212",1939,FALSE,"America/Detroit"
2023,"Walkup Skydome", 10000,FALSE,"Flagstaff","AZ","86001","US",  35.180548,-111.652838,"2097.884766",1977,TRUE,"America/Phoenix"
3982,"Wallace Wade Stadium", 40004,FALSE,"Durham","NC","27708","US",  35.995369, -78.941756,"103.0028152",1929,FALSE,"America/New_York"
3983,"War Memorial Stadium", 54120,FALSE,"Little Rock","AR","72205","US",  34.749848, -92.330127,"112.1398163",1948,FALSE,"America/Chicago"
3984,"War Memorial Stadium", 29181,FALSE,"Laramie","WY","82071","US",  41.311610,-105.568138,"2200.153564",1950,FALSE,"America/Denver"
3985,"Warren McGuirk Alumni Stadium", 17000,FALSE,"Hadley","MA","1003 ","US",  42.377324, -72.536059,"46.58664703",1965,FALSE,"America/New_York"
3987,"Washington-Grizzly Stadium", 25217,FALSE,"Missoula","MT","59812","US",  46.863875,-113.981504,"970.345459",1986,FALSE,"America/Denver"
3988,"Welcome Stadium", 11000,FALSE,"Dayton","OH","45417","US",  39.736924, -84.198107,"222.4020081",1949,FALSE,"America/New_York"
3688,"Wildcat Stadium", 11015,FALSE,"Durham","NH","3824 ","US",  43.138623, -70.939308,"19.05943298",1936,FALSE,"America/New_York"
5440,"Wildcat Stadium (TX)", 12000,FALSE,"Abilene","TX","79601","US",  32.472275, -99.710464,"520.9",2017,FALSE,"America/Chicago"
5400,"William B. Greene Jr. Stadium",  7694,FALSE,"Johnson City","TN","37604","US",  36.299084, -82.374117,"512.5",2017,FALSE,"America/New_York"
3991,"William Dick"""" Price Stadium""""", 30000,FALSE,"Norfolk","VA","23504","US",  36.846944, -76.260084,"4.916433334",1997,FALSE,"America/New_York"
3990,"William H. Greene Stadium", 10000,FALSE,"Washington","DC","20059","US",  38.925487, -77.021047,"53.46718979",1926,FALSE,"America/New_York"
3994,"Williams-Brice Stadium", 80250,TRUE,"Columbia","SC","29208","US",  33.973024, -81.019173,"60.54548645",1934,FALSE,"America/New_York"
3992,"Williams Stadium", 25000,FALSE,"Lynchburg","VA","24502","US",  37.354430, -79.175024,"272.9237061",1989,FALSE,"America/New_York"
4250,"Wrigley Field",     0,NA,"Chicago","IL","60654","US",  41.875562, -87.624421,NA,NA,FALSE,NA
3996,"Yager Stadium", 24286,FALSE,"Oxford","OH","45056","US",  39.519701, -84.733025,"242.2643585",1983,FALSE,"America/New_York"
3997,"Yale Bowl", 61446,FALSE,"New Haven","CT","6520 ","US",  41.313244, -72.960533,"5.302621841",1914,FALSE,"America/New_York"
4102,"Yankee Stadium", 54251,FALSE,"New York","NY","10451","US",  40.829167, -73.926389,"6.745362282",2009,FALSE,"America/New_York"
3998,"Zable Stadium", 12400,FALSE,"Williamsburg","VA","23186","US",  37.273100, -76.713720,"26.07615852",1935,FALSE,"America/New_York"
